MERCHANT NAME,MERCHANT ID,STORE NAME,STORE ID,LEGAL ENTITY,ADDRESS
Happy Lemon,332,Happy Lemon Shangri-La,37f2405c-2a68-40c0-98c2-5d527b0839b2,"HAPPY LEMON GROUP PHILIPPINES, INC.",NO OSC
Happy Lemon,339,Happy Lemon BHS Cinema,8fd60cfc-9d49-401b-b87b-4d7800487f46,"HAPPY LEMON GROUP PHILIPPINES, INC.",NO OSC
Kko Kko,71,Kko Kko Market Market,8393790d-dc30-42f8-a9d3-b40ebe16ea52,Koryo Jung Foods Inc.,NO OSC
Kko Kko,71,Kko Kko Festival Mall,a7bfd778-6b0a-426b-a387-766a69acfd6b,Koryo Jung Foods Inc.,NO OSC
Kko Kko,71,Kko Kko Trinoma,bed8f34e-461d-44aa-9d18-71251b14ffdb,Koryo Jung Foods Inc.,NO OSC
Kko Kko,71,Kko Kko UP Town Center,578a3ddb-312f-4c82-a38b-8abc413acfdf,Koryo Jung Foods Inc.,NO OSC
Kko Kko,71,Kko Kko Home,824650d7-5094-49c5-a198-9281ea9c1d34,Koryo Jung Foods Inc.,NO OSC
Pancake House,270,Pancake House SM MAAX,ab15c9a9-a970-48ae-8707-7558ebd79152,Max's Group Inc.,NO OSC
Pancake House,270,Pancake House Sta. Lucia Mall,72a23bce-34fd-4985-8189-1d6c3514c133,Max's Group Inc.,NO OSC
Pancake House,270,Pancake House 6780 Ayala,7b9bd35d-62d0-4ef6-94d5-36fd77d98485,Max's Group Inc.,NO OSC
Pancake House,270,Pancake House Dela Rosa,29669c8e-9255-41d8-83c9-7247fc402898,Max's Group Inc.,NO OSC
Pancake House,270,Pancake House Glorietta,e95942ec-3d6a-4b3f-9bb7-02379a3b9961,Max's Group Inc.,NO OSC
Pancake House,270,Pancake House Greenbelt 1,f45906f8-6cac-45f1-ad27-2899805e33d1,Max's Group Inc.,NO OSC
Pancake House,270,Pancake House Magallanes,f6a78e8b-e45c-4f40-8c1a-122337d3f6ee,Max's Group Inc.,NO OSC
Pancake House,270,Pancake House Makati Medical Center,a0b25bc7-917a-42f0-adc5-07ff7cfc78cf,Max's Group Inc.,NO OSC
Pancake House,270,Pancake House Rockwell,6b6a0aaf-f4f0-4fc1-819c-f64ccff9fcd7,Max's Group Inc.,NO OSC
Pancake House,270,Pancake House S&R,26b074ca-763c-4213-9b0e-d21fbd99f493,Max's Group Inc.,NO OSC
Pancake House,270,Pancake House Shangri-la Plaza,46007139-8128-4e17-baa5-4bd233f0a0db,Max's Group Inc.,NO OSC
Pancake House,270,Pancake House Robinsons Place Manila,687dc4d6-5141-4ef1-824b-e06557a83563,Max's Group Inc.,NO OSC
Pancake House,270,Pancake House UST,812e175c-8370-4b70-9884-701a35dad9bf,Max's Group Inc.,NO OSC
Pancake House,270,Pancake House Molito Lifestyle Center,fa71b744-e672-4470-8936-00cee0bb4287,Max's Group Inc.,NO OSC
Pancake House,270,Pancake House Shell SLT,7e8c53a8-27b0-4074-bf8d-4ab862893f5b,Max's Group Inc.,NO OSC
Pancake House,270,Pancake House Ayala Baguio Technohub,c91eb564-875f-4ef5-a5cd-5696cf272250,Max's Group Inc.,NO OSC
Pancake House,270,Pancake House Petron Marilao,f6d0303b-a33e-401d-8ca5-7f4ce77a7394,Max's Group Inc.,NO OSC
Pancake House,270,Pancake House PTT SCTEX,7528a43e-e22b-4c48-bddf-48767578c42f,Max's Group Inc.,NO OSC
Pancake House,270,Pancake House Shell NLT Balagtas,45a8ee79-adbd-4ad4-ac2c-1f645f5a4b41,Max's Group Inc.,NO OSC
Pancake House,270,Pancake House Medical City,8a71f8ea-2fbe-429b-b276-15ed876a385e,Max's Group Inc.,NO OSC
Pancake House,270,Pancake House Opal Rd.,26f8ecfd-5550-4f24-a0d1-f0f016505963,Max's Group Inc.,NO OSC
Pancake House,270,Pancake House Sapphire,932c3acd-e867-4fc9-9853-f2f64ccfbb12,Max's Group Inc.,NO OSC
Pancake House,270,Pancake House Banawe,1deffc9c-be29-473d-8441-530dfd80af8b,Max's Group Inc.,NO OSC
Pancake House,270,Pancake House Main Ave.,84f19031-da97-4039-95d1-3a5dfe92fd19,Max's Group Inc.,NO OSC
Pancake House,270,Pancake House Robinsons Magnolia,7c797e44-5ad6-441b-9e79-12831f03ce2c,Max's Group Inc.,NO OSC
Pancake House,270,Pancake House Scout Tuazon,d866317f-f4c0-4425-8274-8ee25fa6469e,Max's Group Inc.,NO OSC
Pancake House,270,Pancake House SM City Fairview,23605fd1-d198-4546-98ed-0f9949809b6b,Max's Group Inc.,NO OSC
Pancake House,270,Pancake House Vertis North,4d998fc0-1e6d-472f-8cfd-0c4bcbbdacdf,Max's Group Inc.,NO OSC
Pancake House,270,Pancake House Caltex SLT,6605234b-1a9c-4eba-990c-8e382fa4139b,Max's Group Inc.,NO OSC
Pancake House,270,Pancake House DLSU Dasmarinas,7bb6d39d-78ce-4f31-98b1-c120cfa273ea,Max's Group Inc.,NO OSC
Pancake House,270,Pancake House Paseo Outlets,e2fc82e5-3a0f-4c69-b943-f43b19c87c9b,Max's Group Inc.,NO OSC
Pancake House,270,Pancake House SM City Trece,bdcdbba5-53de-4fbc-b480-8ccef5d34e5f,Max's Group Inc.,NO OSC
Pancake House,270,Pancake House Bonifacio High Street,9ceaf068-a3fd-4087-8546-3d5bb9fc00b1,Max's Group Inc.,NO OSC
Pancake House,270,Pancake House Burgos Circle,33f98ddb-c0b8-4925-803d-210197c7d1a3,Max's Group Inc.,NO OSC
Pancake House,270,Pancake House Vista Mall Taguig,438a4477-0627-4a97-ad5e-a559aa949dc2,Max's Group Inc.,NO OSC
Pancake House,270,Pancake House Ayala Center Cebu,794386be-51f2-4834-9424-8f95e100cb50,Max's Group Inc.,NO OSC
Yamato Bakery by UCC,273,Yamato Bluebay,fd2e35a6-8e19-4ed6-a5b2-b57232d3e95e,INFINITYFOODS ALLIANCE INC.,NO OSC
Yamato Bakery by UCC,273,Yamato Jupiter,543c7f04-6cb5-4b81-9f2f-816af5fc825c,INFINITYFOODS ALLIANCE INC.,NO OSC
Shaburi and Kintan Buffet,274,Shaburi and Kintan Buffet Glorietta,70214d4c-f454-437d-bd97-fb91c3c48936,SK DINING CONCEPTS INC,NO OSC
One World Deli,277,One World Deli - Pasig,6532b9ea-0bc3-4eb2-b213-6cdb39109615,PYC Foods Corporation,Not in OSC
CoCo Ichibanya PH,272/271,CoCo Ichibanya Estancia,e612c87e-06c6-4187-8949-9170519e6856,Infinityfoods Alliance Inc,NO OSC
CoCo Ichibanya PH,272/271,CoCo Ichibanya Rockwell,8688aede-9e20-44db-af57-a578793c73c6,Infinityfoods Alliance Inc,NO OSC
CoCo Ichibanya PH,272/271,CoCo Ichibanya Greenhills,77477090-1ba7-464c-94d8-1cd171b9aa8e,Infinityfoods Alliance Inc,NO OSC
CoCo Ichibanya PH,272/271,CoCo Ichibanya Burgos,d31d3e5a-420f-45dc-9972-b38f6fe00cde,Infinityfoods Alliance Inc,NO OSC
CoCo Ichibanya PH,272/271,CoCo Ichibanya Eastwood,fd45d17d-d4b6-4968-851f-a51dc2c9e96b,Infinityfoods Alliance Inc,NO OSC
CoCo Ichibanya PH,272/271,CoCo Ichibanya Midtown,32ffc735-6158-4716-9be9-8fb463778be7,Infinityfoods Alliance Inc,NO OSC
CoCo Ichibanya PH,272/271,CoCo Ichibanya Uptown BGC,7d7de3cc-0539-47fe-9201-3974a798b336,Infinityfoods Alliance Inc,NO OSC
CoCo Ichibanya PH,272/271,CoCo Ichibanya Vertis North,67e24a0a-7d5c-4ce9-9bb0-b8217378f53d,Infinityfoods Alliance Inc,NO OSC
CoCo Ichibanya PH,272,CoCo Ichibanya Cebu,0f63f14a-2fc0-4703-a6bf-ccce14cd32c3,Cebu Coffee Ventures Inc,NO OSC
CoCo Ichibanya PH,272/271,CoCo Ichibanya Glorietta,4df3ac82-82c5-414d-a24a-f046136f588e,Infinityfoods Alliance Inc,NO OSC
CoCo Ichibanya PH,272/271,CoCo Ichibanya FoodTruck Alabang,4b5ada05-197c-4748-a900-e799421f03bf,Infinityfoods Alliance Inc,NO OSC
Southern Grind Bistro,275,Southern Grind Bistro - Makati,88f5d23a-d434-4e8d-9478-62c777e25352,Modo Locale Bistro Co.,"Unit 204, Second Floor, Assembly Grounds at The Rise 7248 Malugay Street 1203 Makati City"
Potato Corner,305,Potato Corner SM Novaliches,449aa05b-9b62-4290-bc57-5c9262e622a5,"Wow Brand Holdings, Inc.",NO OSC
Potato Corner,305,Potato Corner SM Fairview Annex,93867592-e742-4c3b-a4fe-10f53974bc57,"Wow Brand Holdings, Inc.",NO OSC
Potato Corner,305,Potato Corner SM Sangandaan,80143844-3cb4-4e26-857b-6306a5b37c18,"Wow Brand Holdings, Inc.",NO OSC
Potato Corner,305,Potato Corner SM San Mateo Cinema,2aab480f-f9a9-487c-a568-5e8822603ae6,"Wow Brand Holdings, Inc.",NO OSC
Potato Corner,305,Potato Corner SM Manila Cinema,10ffc2c5-6077-403b-9f9d-3242c7f6ddf2,"Wow Brand Holdings, Inc.",NO OSC
Potato Corner,305,Potato Corner SM Light Mall,1fc5f993-c57a-4992-976f-d35804d56326,"Wow Brand Holdings, Inc.",NO OSC
Potato Corner,305,Potato Corner Puregold Las Piñas,fcdce209-170b-4386-9921-c8467a7261c3,"Wow Brand Holdings, Inc.",NO OSC
Potato Corner,305,Potato Corner SM Grace Mall,8aa5509b-cdc4-462e-9b90-4c1040b46e0c,"Wow Brand Holdings, Inc.",NO OSC
Potato Corner,305,Potato Corner Puregold Buhay na Tubig,02947842-f42d-477d-8ae9-147f0df1ada9,"Wow Brand Holdings, Inc.",NO OSC
Potato Corner,305,Potato Corner Robinsons Galleria South,99e5b5b9-57ba-41ce-a3c5-572bf5df9303,"Wow Brand Holdings, Inc.",NO OSC
Potato Corner,305,Potato Corner SM City Dasmarinas,f46a56cf-9919-43f9-b698-53eed9653dac,"Wow Brand Holdings, Inc.",NO OSC
Potato Corner,305,Potato Corner Waltermart Dasmarinas,95abaf57-f6ee-4aa9-ba14-1f13d78b5433,"Wow Brand Holdings, Inc.",NO OSC
Potato Corner,305,Potato Corner Puregold Bacoor,7d010bb6-e356-4817-8789-80abfbde27b0,"Wow Brand Holdings, Inc.",NO OSC
Potato Corner,305,Potato Corner SM Olongapo G/F,d85b8e85-8733-4f58-af12-bc924d132ce2,"Wow Brand Holdings, Inc.",NO OSC
Potato Corner,305,Potato Corner SM Marilao,9d6eeff2-0acf-458b-9c5f-42c0d5ef236d,"Wow Brand Holdings, Inc.",NO OSC
Potato Corner,305,Potato Corner San Jose Del Monte Cinema,1905558c-4c95-4163-a1b5-52256d79d0c7,"Wow Brand Holdings, Inc.",NO OSC
Potato Corner,305,Potato Corner SM Telabastagan Foodcourt,2852854c-9fbb-4fb5-aa0a-c9ce8f245849,"Wow Brand Holdings, Inc.",NO OSC
Potato Corner,305,Potato Corner SM City Iloilo Foodhall,fb5af799-2b89-4d18-b2c7-53d873e2a396,"Wow Brand Holdings, Inc.",NO OSC
Potato Corner,305,Potato Corner Ceres Terminal Iloilo,cd4152c3-0745-4a43-bfd7-17e3de391664,"Wow Brand Holdings, Inc.",NO OSC
Potato Corner,305,Potato Corner SM City Davao Annex,c8318c86-4f4d-48ec-b47d-4ccdc54e12d3,"Wow Brand Holdings, Inc.",NO OSC
Potato Corner,305,Potato Corner SM Lanang 3/F,cfa3d0b0-5f1d-4c05-882b-e37ada8cfc8b,"Wow Brand Holdings, Inc.",NO OSC
Potato Corner,305,Potato Corner SM City Butuan 2/F,4fc01753-22af-48d2-8a90-f7c2dd722cda,"Wow Brand Holdings, Inc.",NO OSC
Potato Corner,305,Potato Corner SM Cherry Shaw,6d53b904-7d05-4276-91aa-321fb658e0df,"Wow Brand Holdings, Inc.",NO OSC
Potato Corner,305,Potato Corner SM Jazz Mall,0932f147-d5ee-4499-af11-42eb1fa6bf90,"Wow Brand Holdings, Inc.",NO OSC
Potato Corner,305,Potato Corner Robinsons Bacolod Mandalagan,d5d84a74-0d7e-48c6-93e4-96cc22bbd43d,"Wow Brand Holdings, Inc.",NO OSC
Chef Tony's Popcorn,253,Chef Tony's Popcorn SM Megamall,feb93f37-2c74-4718-801b-35efddc26dd1,Chef Tony's Retail Concepts Corporation,NO OSC
Chef Tony's Popcorn,253,Chef Tony's Popcorn SM North EDSA,8b8d2e8f-e160-4d58-87ac-5bfbd24e197a,Chef Tony's Retail Concepts Corporation,NO OSC
Chef Tony's Popcorn,253,Chef Tony's Popcorn Evia Lifestyle Center,c6918716-dad8-45c1-bf70-1547ac32fb28,Chef Tony's Retail Concepts Corporation,NO OSC
Chef Tony's Popcorn,253,Chef Tony's Popcorn Alabang Town Center,d9216221-a34a-4701-a1e5-d0d0293e348b,Chef Tony's Retail Concepts Corporation,NO OSC
Chef Tony's Popcorn,253,Chef Tony's Popcorn Glorietta 2,dabf242f-169b-4e8b-b3bb-7502440803fd,Chef Tony's Retail Concepts Corporation,NO OSC
Chef Tony's Popcorn,253,Chef Tony's Popcorn Robinsons Magnolia,fc74e6da-cfe3-45a7-aa29-6c3a9ac9302e,Chef Tony's Retail Concepts Corporation,NO OSC
Chef Tony's Popcorn,253,Chef Tony's Popcorn Robinsons Manila,3f18acdd-5b16-4df5-90a9-bbe729517773,Chef Tony's Retail Concepts Corporation,NO OSC
Chef Tony's Popcorn,253,Chef Tony's Popcorn UP Town Center,ed828c3f-9644-469a-8c60-c3bae622ef49,Chef Tony's Retail Concepts Corporation,NO OSC
Chef Tony's Popcorn,253,Chef Tony's Popcorn Cash & Carry,01cf05da-7cbc-4fd0-a203-da924ef7bafe,Chef Tony's Retail Concepts Corporation,NO OSC
Chef Tony's Popcorn,253,Chef Tony's Popcorn Greenbelt,44eaae01-efdb-4f09-995e-9066a049703f,Chef Tony's Retail Concepts Corporation,NO OSC
Tendon Kohaku,243,Tendon Kohaku Burgos,13c3b794-742f-4288-943e-1828d3909c3e,INFINITYFOODS ALLIANCE INC.,NO OSC
Tendon Kohaku,243,Tendon Kohaku Vertis,0dfa3dd1-8edb-415b-b27a-e3df5e922786,INFINITYFOODS ALLIANCE INC.,NO OSC
Tendon Kohaku,243,Tendon Kohaku Uptown,425cab8d-f99f-4b92-aea0-1f87cd8a510e,INFINITYFOODS ALLIANCE INC.,NO OSC
UCC Cafe PH,#N/A,UCC Clockwork Bluebay,0463f862-df9d-4cc6-b501-95f37d0ef680,INFINITYFOODS ALLIANCE INC.,NO OSC
UCC Cafe PH,#N/A,UCC Mentore Ayala,597a304d-fb78-4079-9c21-bc3113bc53fe,BLUE MONTAIN COFFEE VENTURES INC,NO OSC
UCC Cafe PH,#N/A,UCC Cafe Terrace Fort,0adb3fcd-2995-48d5-aca5-11673c2671ba,COFFEE BREWMASTERS INC,NO OSC
UCC Cafe PH,#N/A,UCC Park Cafe Express PCEX,2f165097-18ae-4b3c-b7ba-0d8484ebff1f,COFFEE BREWMASTERS INC,NO OSC
UCC Cafe PH,#N/A,UCC Clockwork Estancia,96e7e203-8c16-4c0f-8fe0-0c42daef68af,INFINITYFOODS ALLIANCE INC.,NO OSC
UCC Cafe PH,#N/A,UCC Cafe Terrace One Rockwell,e683b2ec-f6c7-4f36-a486-9186ad5acd63,COFFEE BREWMASTERS INC,NO OSC
UCC Cafe PH,#N/A,UCC Cafe Terrace Westgate,012f1a23-b0a1-4ca4-ae9f-2a485c7053f5,COFFEE BREWMASTERS INC,NO OSC
UCC Cafe PH,#N/A,UCC Cafe Terrace Trinoma,15e08ac5-7afc-4708-9719-f63a0e2359c4,COFFEE BREWMASTERS INC,NO OSC
UCC Cafe PH,#N/A,UCC Cafe Terrace Binondo,13142ed7-c935-44c0-8d67-e142a1e184ab,COFFEE BREWMASTERS INC,NO OSC
UCC Cafe PH,264,UCC Cafe Terrace Streetscape Cebu,e4ecb9b7-841e-4a63-b2e8-7aa122cc9cd1,CEBU COFFEE VENTURES INC,NO OSC
UCC Cafe PH,265,UCC Cafe Terrace Ayala Cebu,73593fa9-ff2e-4b8d-937e-b9c60be7cb49,CEBU COFFEE VENTURES INC,NO OSC
UCC Cafe PH,#N/A,UCC Clockwork Burgos Circle,d87f01e6-bcf3-435e-9e82-395987fb9fb6,COFFEE BREWMASTERS INC,NO OSC
UCC Cafe PH,266,UCC Clockwork Bonifacio Cebu,220130a4-b960-43a6-aed3-c044d1e3c219,CEBU COFFEE VENTURES INC,NO OSC
UCC Cafe PH,#N/A,UCC Eight Coffee+Bar 8 Rockwell,3048fd2c-31c8-40b4-ba8c-5265e83c4550,#N/A,NO OSC
UCC Cafe PH,#N/A,UCC Cafe Terrace Newport,c3ab103c-bead-435d-8e3b-2e1094658ca4,COFFEE BREWMASTERS INC,NO OSC
UCC Cafe PH,#N/A,UCC Grab N' Go Midtown,9888ccae-8d2c-4f0a-b8c4-31c2773f7df5,COFFEE BREWMASTERS INC,NO OSC
UCC Cafe PH,#N/A,UCC Mentore S'Maison,6e2a2031-fb52-4fe5-bfcb-c3f4675192c4,BLUE MONTAIN COFFEE VENTURES INC,NO OSC
UCC Cafe PH,#N/A,UCC Park Cafe Glorietta 3,9db88701-1493-48b0-998b-c7a2f290262a,COFFEE BREWMASTERS INC,NO OSC
UCC Cafe PH,#N/A,UCC Park Cafe Magnolia,06a5928d-2d1c-4898-95a4-24c3cdce13f7,COFFEE BREWMASTERS INC,NO OSC
UCC Cafe PH,#N/A,UCC Vienna Cafe Tomas Morato,b03b8581-a353-4feb-890d-e4abfbf7e7a5,BLUE MONTAIN COFFEE VENTURES INC,NO OSC
UCC Cafe PH,#N/A,UCC Vienna Cafe Banawe,6ec01276-17cd-4959-9476-16ddbafd2817,BLUE MONTAIN COFFEE VENTURES INC,NO OSC
UCC Cafe PH,#N/A,UCC Vienna Cafe Corinthian Hills,44c9afcf-5273-4adb-bc44-01bd43d35fbd,BLUE MONTAIN COFFEE VENTURES INC,NO OSC
UCC Cafe PH,#N/A,UCC Yamato Bluebay,88450662-1510-4228-bcac-49f12176fdb4,#N/A,NO OSC
UCC Cafe PH,#N/A,UCC Yamato Jupiter,fafadf4f-4b4b-44c3-ae80-5c9a93cfc63d,#N/A,NO OSC
UCC Cafe PH,#N/A,UCC Park Cafe Eastwood,96b40f50-ca3f-48dd-a7ee-34e436f893ea,COFFEE BREWMASTERS INC,NO OSC
Mitsuyado Seimen,#N/A,Mitsuyado Ramen Glorietta,9042352e-614c-41d3-9e3e-1907ce1b1f9f,INFINITYFOODS ALLIANCE INC.,NO OSC
Mitsuyado Seimen,247,Mitsuyado Semein Cebu,eb5df7b3-868c-4723-afd8-57deb1d18180,CEBU COFFEE VENTURES INC,NO OSC G/F Bonifacio District F. Cabahug Street Cebu City 6000
Mitsuyado Seimen,#N/A,Mitsuyado Seimen Jupiter,7908d13f-b8fc-43c6-b48b-824a6ec93a18,INFINITYFOODS ALLIANCE INC.,NO OSC
Mitsuyado Seimen,#N/A,Mitsuyado Seimen Bluebay,d88a2cbe-2700-481f-a619-e9cb70b42d14,INFINITYFOODS ALLIANCE INC.,NO OSC
Cha Tuk Chak,242,Cha Tuk Chak Holy Spirit Drive,8119cdfd-dbbe-435e-bdbd-370a5fddd6b4,Cha Tuk Chak Corp.,NO OSC
Cha Tuk Chak,242,Cha Tuk Chak E. Rodriguez,f55034ca-d070-4fc9-b075-db1a47267f52,Cha Tuk Chak Corp.,NO OSC
Cha Tuk Chak,242,Cha Tuk Chak SM North Edsa,e49e6c3d-dbdf-4abc-b998-acd24c0ca875,Cha Tuk Chak Corp.,NO OSC
Cha Tuk Chak,242,Cha Tuk Chak SM Fairview,c9794b1a-e2dd-42cd-b7c5-06616036b975,Cha Tuk Chak Corp.,NO OSC
Cha Tuk Chak,242,Cha Tuk Chak Poblacion,d5573bd4-a4c9-438c-a15a-0a012f84637a,Cha Tuk Chak Corp.,NO OSC
Cha Tuk Chak,242,Cha Tuk Chak Salcedo,b01b8291-7404-4723-9f80-d9c941218f46,Cha Tuk Chak Corp.,NO OSC
Cha Tuk Chak,242,Cha Tuk Chak Taft,0cc37e46-5b0d-4e31-bcf8-9e9b80e78f97,Cha Tuk Chak Corp.,NO OSC
Cha Tuk Chak,242,Cha Tuk Chak Savemore Novaliches,9f9c8550-dbd8-49b0-8271-645111d15be8,Cha Tuk Chak Corp.,NO OSC
Cha Tuk Chak,242,Cha Tuk Chak Savemore Camarin,90813088-0922-4d9a-a009-ebad39c8c9cc,Cha Tuk Chak Corp.,NO OSC
Cha Tuk Chak,242,Cha Tuk Chak Aurora Boulevard,bd551961-3f19-4c67-85ad-f8fb6b8ee250,Cha Tuk Chak Corp.,NO OSC
Boba2Go,276,Boba2go - Cubao,50f8c384-af63-4dc6-ae65-85e8504bb569,BOBA.2.GO MILKTEA SHOP,No.4 15th Ave. Cubao Brgy. San Roque
Paper Moon,259,Paper Moon UP Town Center,3fbb7bfe-cf56-492d-be2f-7dd09b87aed4,"Viva International Food & Restaurants, Inc.",NO OSC
Paper Moon,259,Paper Moon Megamall,477a2ca6-70ad-4879-b429-aa5ca33d33af,"Viva International Food & Restaurants, Inc.",NO OSC
Paper Moon,259,Paper Moon SM Aura,1b5acc7c-4721-4155-ab4d-4e14f54d78f1,"Viva International Food & Restaurants, Inc.",NO OSC
Paper Moon,259,Paper Moon Molito,8fd317a6-83a4-4367-a0c2-000de4920dcf,"Viva International Food & Restaurants, Inc.",NO OSC
Paper Moon,259,Paper Moon Ayala Bay,a8997dd3-da9d-466d-a1b2-a81ed07700ec,"Viva International Food & Restaurants, Inc.",NO OSC
Paper Moon,259,Paper Moon Robinson's Place Manila,dd5f6da0-249d-4119-8f7d-1cb55e1c6aeb,"Viva International Food & Restaurants, Inc.",NO OSC
Paper Moon,259,Paper Moon Glorietta,af0e296e-19ab-4e6f-9ef4-64da98578f0a,"Viva International Food & Restaurants, Inc.",NO OSC
Paper Moon,259,Paper Moon Ayala Mall Vertis,dad1c812-a96b-4136-874e-0da43849aa1f,"Viva International Food & Restaurants, Inc.",NO OSC
Paper Moon,259,Paper Moon Robinson's Magnolia,2125530f-0187-4dde-a016-61fc7587269d,"Viva International Food & Restaurants, Inc.",NO OSC
Paper Moon,259,Paper Moon SM Sucat,64345341-b782-4779-83d5-2c62acf0ff8e,"Viva International Food & Restaurants, Inc.",NO OSC
Pepi Cubano,260,Pepi Cubano Glorietta,736aa820-bf6b-48e1-88aa-1df14f30e88a,"Viva International Food & Restaurants, Inc.",NO OSC
Pepi Cubano,260,Pepi Cubano SM MOA,67263ece-8366-4a40-bf7b-fe237677cf45,"Viva International Food & Restaurants, Inc.",NO OSC
Pepi Cubano,260,Pepi Cubano Molito Lifestyle,f6b91aca-49f0-409c-a08f-9184dc25b116,"Viva International Food & Restaurants, Inc.",NO OSC
Pepi Cubano,260,Pepi Cubano Madrinian,f60fd2ba-858d-4bf0-aa54-899096564b27,"Viva International Food & Restaurants, Inc.",NO OSC
Yogorino,261,Yogorino Glorietta,047d76dd-4059-4f8f-890e-df18559a73b5,"Viva International Food & Restaurants, Inc.",NO OSC
Yogorino,261,Yogorino Megamall,b14588a1-129b-4670-8f84-10573af08100,"Viva International Food & Restaurants, Inc.",NO OSC
Yogorino,261,Yogorino Molito,3975cd43-564b-48a9-b07a-13978d9d1154,"Viva International Food & Restaurants, Inc.",NO OSC
Wing Zone,262,Wing Zone Megamall,7bf38e4a-dcae-4d3a-b3af-f2b7a29cbeaf,"Viva Wings And Burgers, Inc.",NO OSC
Wing Zone,262,Wing Zone Ayala Feliz,ae6e9fe8-a64b-4184-b47f-81cadc7a50e4,"Viva Wings And Burgers, Inc.",NO OSC
Wing Zone,262,Wing Zone Ayala North Exchange,3f019934-1d2b-463b-ad1d-a59cd14fc60d,"Viva Wings And Burgers, Inc.",NO OSC
Wing Zone,262,Wing Zone SM MOA,79503607-d22f-47d5-8b39-ea6e6a547b36,"Viva Wings And Burgers, Inc.",NO OSC
Wing Zone,262,Wing Zone Madrinian,c307e41a-e342-42af-aad8-098f26e958e6,"Viva Wings And Burgers, Inc.",NO OSC
Wing Zone,262,Wing Zone Araneta Center,e1485aa4-3f4b-4d42-845a-a5861b829417,"Viva Wings And Burgers, Inc.",NO OSC
Wing Zone,262,Wing Zone SM Clark,ca5970b9-717a-4381-9c13-ba946d44c894,"Viva Wings And Burgers, Inc.",NO OSC
Wing Zone,262,Wing Zone SM Lipa Batangas,00e55b00-1f52-4606-b56c-77667d0ad335,"Viva Wings And Burgers, Inc.",NO OSC
Twenty Four Bakeshop,252,Twenty Four Bakeshop BGC,dcd82bce-e71b-4f78-ae24-1e33ce1140b2,Twenty Four Bakeshop,NO OSC
Twenty Four Bakeshop,252,Twenty Four Bakeshop Estancia,b3ae32e3-7308-4ee3-8ca9-24d956010e3b,Twenty Four Bakeshop,"NO OSC 3/F One Bonifacio High Street Mall, BGC, Taguig City"
Botejyu,263,Botejyu Ayala Malls Feliz,d4183b9f-d21b-4ec0-ab7d-8c7486db23ae,"Viva International Food & Restaurants, Inc.",NO OSC
Botejyu,263,Botejyu Ayala Malls Manila Bay,5e3ea945-63b0-4991-b6c8-e72cf2a03b86,"Viva International Food & Restaurants, Inc.",NO OSC
Botejyu,263,Botejyu Ayala North Exchange,8e8bd507-565a-4054-abca-01412b83fd14,"Viva International Food & Restaurants, Inc.",NO OSC
Botejyu,263,Botejyu Estancia Mall,45855e49-9691-4464-a744-755b421e5c7f,"Viva International Food & Restaurants, Inc.",NO OSC
Botejyu,263,Botejyu Festival Mall,3db74d90-97fd-4b53-9167-d819edaf55a2,"Viva International Food & Restaurants, Inc.",NO OSC
Botejyu,263,Botejyu Fishermall,252e9603-4e06-4593-99aa-a33e6c2ff41e,"Viva International Food & Restaurants, Inc.",NO OSC
Botejyu,263,Botejyu Greenbelt,d2594158-570c-43a4-b9cf-f6fa626022fe,"Viva International Food & Restaurants, Inc.",NO OSC
Botejyu,263,Botejyu O Square 2,a86218cb-7ee1-47ba-b31a-9992691eddcc,"Viva International Food & Restaurants, Inc.",NO OSC
Botejyu,263,Botejyu One Bonifacio High St (BGC),835d2126-2a39-4c09-979f-3e2ffb9336c1,"Viva International Food & Restaurants, Inc.",NO OSC
Botejyu,263,Botejyu SM Fairview,40ccfbfe-8dc8-4716-9cdc-79eb91866491,"Viva International Food & Restaurants, Inc.",NO OSC
Botejyu,263,Botejyu SM Megamall,1fb6d6b9-0f2d-4f56-8c47-1f03d1cc4e03,"Viva International Food & Restaurants, Inc.",NO OSC
Botejyu,263,Botejyu SM Mall of Asia,7ac9a0d2-1c8e-4769-ad71-7737361dd42e,"Viva International Food & Restaurants, Inc.",NO OSC
Botejyu,263,Botejyu SM Sucat,29e43238-0735-4daf-82f3-f761b3496f9d,"Viva International Food & Restaurants, Inc.",NO OSC
Botejyu,263,Botejyu SM Southmall,d847cbb5-0ac1-451f-ab35-735fc9e4e944,"Viva International Food & Restaurants, Inc.",NO OSC
Botejyu,263,Botejyu Evia,d3d68f65-1fc7-4f30-b7c6-d5646fc75826,"Viva International Food & Restaurants, Inc.",NO OSC
Botejyu,263,Botejyu SM North EDSA,d37047e5-6391-4ce1-9bfc-f7eab92075a2,"Viva International Food & Restaurants, Inc.",NO OSC
Botejyu,263,Botejyu SM Manila,b32bf2f9-2954-4312-9854-1b57402a12ea,"Viva International Food & Restaurants, Inc.",NO OSC
Botejyu,263,Botejyu SM Bicutan,c34a29c8-86a4-4863-9f8e-5f27dbea76f1,"Viva International Food & Restaurants, Inc.",NO OSC
TrueWin,250,TrueWin - SM North Annex,64369054-6455-4484-a4fb-b6a07a966f63,"Generous & Joyous Ventures, Inc.",NO OSC
King Chef,251,King Chef Dimsum Kitchen Banawe,cce77fec-4b85-4da9-af8c-0211349212a1,#N/A,NO OSC
